,artifact,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,node_id
24,artifact24,324,324,324,324,324,324,324,324,324,324,node3
25,artifact25,325,325,325,325,325,325,325,325,325,325,node3
26,artifact26,326,326,326,326,326,326,326,326,326,326,node3
27,artifact27,327,327,327,327,327,327,327,327,327,327,node3
28,artifact28,328,328,328,328,328,328,328,328,328,328,node3
29,artifact29,329,329,329,329,329,329,329,329,329,329,node3
30,artifact30,330,330,330,330,330,330,330,330,330,330,node3
31,artifact31,331,331,331,331,331,331,331,331,331,331,node3
32,artifact32,332,332,332,332,332,332,332,332,332,332,node3
33,artifact33,333,333,333,333,333,333,333,333,333,333,node3
34,artifact34,334,334,334,334,334,334,334,334,334,334,node3
35,artifact35,335,335,335,335,335,335,335,335,335,335,node3
36,artifact36,336,336,336,336,336,336,336,336,336,336,node3
37,artifact37,337,337,337,337,337,337,337,337,337,337,node3
38,artifact38,338,338,338,338,338,338,338,338,338,338,node3
39,artifact39,339,339,339,339,339,339,339,339,339,339,node3
40,artifact40,340,340,340,340,340,340,340,340,340,340,node3
41,artifact41,341,341,341,341,341,341,341,341,341,341,node3
42,artifact42,342,342,342,342,342,342,342,342,342,342,node3
43,artifact43,343,343,343,343,343,343,343,343,343,343,node3
44,artifact44,344,344,344,344,344,344,344,344,344,344,node3
45,artifact45,345,345,345,345,345,345,345,345,345,345,node3
46,artifact46,346,346,346,346,346,346,346,346,346,346,node3
47,artifact47,347,347,347,347,347,347,347,347,347,347,node3
48,artifact48,348,348,348,348,348,348,348,348,348,348,node3
49,artifact49,349,349,349,349,349,349,349,349,349,349,node3
50,artifact50,350,350,350,350,350,350,350,350,350,350,node3
51,artifact51,351,351,351,351,351,351,351,351,351,351,node3
52,artifact52,352,352,352,352,352,352,352,352,352,352,node3
53,artifact53,353,353,353,353,353,353,353,353,353,353,node3
54,artifact54,354,354,354,354,354,354,354,354,354,354,node3
55,artifact55,355,355,355,355,355,355,355,355,355,355,node3
56,artifact56,356,356,356,356,356,356,356,356,356,356,node3
57,artifact57,357,357,357,357,357,357,357,357,357,357,node3
58,artifact58,358,358,358,358,358,358,358,358,358,358,node3
59,artifact59,359,359,359,359,359,359,359,359,359,359,node3
60,artifact60,360,360,360,360,360,360,360,360,360,360,node3
61,artifact61,361,361,361,361,361,361,361,361,361,361,node3
62,artifact62,362,362,362,362,362,362,362,362,362,362,node3
63,artifact63,363,363,363,363,363,363,363,363,363,363,node3
64,artifact64,364,364,364,364,364,364,364,364,364,364,node3
65,artifact65,365,365,365,365,365,365,365,365,365,365,node3
66,artifact66,366,366,366,366,366,366,366,366,366,366,node3
67,artifact67,367,367,367,367,367,367,367,367,367,367,node3
68,artifact68,368,368,368,368,368,368,368,368,368,368,node3
69,artifact69,369,369,369,369,369,369,369,369,369,369,node3
70,artifact70,370,370,370,370,370,370,370,370,370,370,node3
71,artifact71,371,371,371,371,371,371,371,371,371,371,node3
72,artifact72,372,372,372,372,372,372,372,372,372,372,node3
73,artifact73,373,373,373,373,373,373,373,373,373,373,node3
74,artifact74,374,374,374,374,374,374,374,374,374,374,node3
75,artifact75,375,375,375,375,375,375,375,375,375,375,node3
76,artifact76,376,376,376,376,376,376,376,376,376,376,node3
77,artifact77,377,377,377,377,377,377,377,377,377,377,node3
78,artifact78,378,378,378,378,378,378,378,378,378,378,node3
79,artifact79,379,379,379,379,379,379,379,379,379,379,node3
80,artifact80,380,380,380,380,380,380,380,380,380,380,node3
81,artifact81,381,381,381,381,381,381,381,381,381,381,node3
82,artifact82,382,382,382,382,382,382,382,382,382,382,node3
83,artifact83,383,383,383,383,383,383,383,383,383,383,node3
84,artifact84,384,384,384,384,384,384,384,384,384,384,node3
85,artifact85,385,385,385,385,385,385,385,385,385,385,node3
86,artifact86,386,386,386,386,386,386,386,386,386,386,node3
87,artifact87,387,387,387,387,387,387,387,387,387,387,node3
88,artifact88,388,388,388,388,388,388,388,388,388,388,node3
89,artifact89,389,389,389,389,389,389,389,389,389,389,node3
90,artifact90,390,390,390,390,390,390,390,390,390,390,node3
91,artifact91,391,391,391,391,391,391,391,391,391,391,node3
92,artifact92,392,392,392,392,392,392,392,392,392,392,node3
93,artifact93,393,393,393,393,393,393,393,393,393,393,node3
94,artifact94,394,394,394,394,394,394,394,394,394,394,node3
95,artifact95,395,395,395,395,395,395,395,395,395,395,node3
96,artifact96,396,396,396,396,396,396,396,396,396,396,node3
97,artifact97,397,397,397,397,397,397,397,397,397,397,node3
98,artifact98,398,398,398,398,398,398,398,398,398,398,node3
99,artifact99,399,399,399,399,399,399,399,399,399,399,node3
100,artifact100,400,400,400,400,400,400,400,400,400,400,node3
101,artifact101,401,401,401,401,401,401,401,401,401,401,node3
102,artifact102,402,402,402,402,402,402,402,402,402,402,node3
103,artifact103,403,403,403,403,403,403,403,403,403,403,node3
104,artifact104,404,404,404,404,404,404,404,404,404,404,node3
105,artifact105,405,405,405,405,405,405,405,405,405,405,node3
106,artifact106,406,406,406,406,406,406,406,406,406,406,node3
107,artifact107,407,407,407,407,407,407,407,407,407,407,node3
108,artifact108,408,408,408,408,408,408,408,408,408,408,node3
109,artifact109,409,409,409,409,409,409,409,409,409,409,node3
110,artifact110,410,410,410,410,410,410,410,410,410,410,node3
111,artifact111,411,411,411,411,411,411,411,411,411,411,node3
112,artifact112,412,412,412,412,412,412,412,412,412,412,node3
113,artifact113,413,413,413,413,413,413,413,413,413,413,node3
114,artifact114,414,414,414,414,414,414,414,414,414,414,node3
115,artifact115,415,415,415,415,415,415,415,415,415,415,node3
116,artifact116,416,416,416,416,416,416,416,416,416,416,node3
117,artifact117,417,417,417,417,417,417,417,417,417,417,node3
118,artifact118,418,418,418,418,418,418,418,418,418,418,node3
119,artifact119,419,419,419,419,419,419,419,419,419,419,node3
120,artifact120,420,420,420,420,420,420,420,420,420,420,node3
121,artifact121,421,421,421,421,421,421,421,421,421,421,node3
122,artifact122,422,422,422,422,422,422,422,422,422,422,node3
123,artifact123,423,423,423,423,423,423,423,423,423,423,node3
124,artifact124,424,424,424,424,424,424,424,424,424,424,node3
125,artifact125,425,425,425,425,425,425,425,425,425,425,node3
126,artifact126,426,426,426,426,426,426,426,426,426,426,node3
127,artifact127,427,427,427,427,427,427,427,427,427,427,node3
128,artifact128,428,428,428,428,428,428,428,428,428,428,node3
129,artifact129,429,429,429,429,429,429,429,429,429,429,node3
130,artifact130,430,430,430,430,430,430,430,430,430,430,node3
131,artifact131,431,431,431,431,431,431,431,431,431,431,node3
132,artifact132,432,432,432,432,432,432,432,432,432,432,node3
133,artifact133,433,433,433,433,433,433,433,433,433,433,node3
134,artifact134,434,434,434,434,434,434,434,434,434,434,node3
135,artifact135,435,435,435,435,435,435,435,435,435,435,node3
136,artifact136,436,436,436,436,436,436,436,436,436,436,node3
137,artifact137,437,437,437,437,437,437,437,437,437,437,node3
138,artifact138,438,438,438,438,438,438,438,438,438,438,node3
139,artifact139,439,439,439,439,439,439,439,439,439,439,node3
140,artifact140,440,440,440,440,440,440,440,440,440,440,node3
141,artifact141,441,441,441,441,441,441,441,441,441,441,node3
142,artifact142,442,442,442,442,442,442,442,442,442,442,node3
143,artifact143,443,443,443,443,443,443,443,443,443,443,node3
144,artifact144,444,444,444,444,444,444,444,444,444,444,node3
145,artifact145,445,445,445,445,445,445,445,445,445,445,node3
146,artifact146,446,446,446,446,446,446,446,446,446,446,node3
147,artifact147,447,447,447,447,447,447,447,447,447,447,node3
148,artifact148,448,448,448,448,448,448,448,448,448,448,node3
149,artifact149,449,449,449,449,449,449,449,449,449,449,node3
150,artifact150,450,450,450,450,450,450,450,450,450,450,node3
151,artifact151,451,451,451,451,451,451,451,451,451,451,node3
152,artifact152,452,452,452,452,452,452,452,452,452,452,node3
153,artifact153,453,453,453,453,453,453,453,453,453,453,node3
154,artifact154,454,454,454,454,454,454,454,454,454,454,node3
155,artifact155,455,455,455,455,455,455,455,455,455,455,node3
156,artifact156,456,456,456,456,456,456,456,456,456,456,node3
157,artifact157,457,457,457,457,457,457,457,457,457,457,node3
158,artifact158,458,458,458,458,458,458,458,458,458,458,node3
159,artifact159,459,459,459,459,459,459,459,459,459,459,node3
160,artifact160,460,460,460,460,460,460,460,460,460,460,node3
161,artifact161,461,461,461,461,461,461,461,461,461,461,node3
162,artifact162,462,462,462,462,462,462,462,462,462,462,node3
163,artifact163,463,463,463,463,463,463,463,463,463,463,node3
164,artifact164,464,464,464,464,464,464,464,464,464,464,node3
165,artifact165,465,465,465,465,465,465,465,465,465,465,node3
166,artifact166,466,466,466,466,466,466,466,466,466,466,node3
167,artifact167,467,467,467,467,467,467,467,467,467,467,node3
168,artifact168,468,468,468,468,468,468,468,468,468,468,node3
169,artifact169,469,469,469,469,469,469,469,469,469,469,node3
170,artifact170,470,470,470,470,470,470,470,470,470,470,node3
171,artifact171,471,471,471,471,471,471,471,471,471,471,node3
172,artifact172,472,472,472,472,472,472,472,472,472,472,node3
173,artifact173,473,473,473,473,473,473,473,473,473,473,node3
174,artifact174,474,474,474,474,474,474,474,474,474,474,node3
175,artifact175,475,475,475,475,475,475,475,475,475,475,node3
176,artifact176,476,476,476,476,476,476,476,476,476,476,node3
177,artifact177,477,477,477,477,477,477,477,477,477,477,node3
178,artifact178,478,478,478,478,478,478,478,478,478,478,node3
179,artifact179,479,479,479,479,479,479,479,479,479,479,node3
180,artifact180,480,480,480,480,480,480,480,480,480,480,node3
181,artifact181,481,481,481,481,481,481,481,481,481,481,node3
182,artifact182,482,482,482,482,482,482,482,482,482,482,node3
183,artifact183,483,483,483,483,483,483,483,483,483,483,node3
184,artifact184,484,484,484,484,484,484,484,484,484,484,node3
185,artifact185,485,485,485,485,485,485,485,485,485,485,node3
186,artifact186,486,486,486,486,486,486,486,486,486,486,node3
187,artifact187,487,487,487,487,487,487,487,487,487,487,node3
188,artifact188,488,488,488,488,488,488,488,488,488,488,node3
189,artifact189,489,489,489,489,489,489,489,489,489,489,node3
190,artifact190,490,490,490,490,490,490,490,490,490,490,node3
191,artifact191,491,491,491,491,491,491,491,491,491,491,node3
192,artifact192,492,492,492,492,492,492,492,492,492,492,node3
193,artifact193,493,493,493,493,493,493,493,493,493,493,node3
194,artifact194,494,494,494,494,494,494,494,494,494,494,node3
195,artifact195,495,495,495,495,495,495,495,495,495,495,node3
196,artifact196,496,496,496,496,496,496,496,496,496,496,node3
197,artifact197,497,497,497,497,497,497,497,497,497,497,node3
198,artifact198,498,498,498,498,498,498,498,498,498,498,node3
199,artifact199,499,499,499,499,499,499,499,499,499,499,node3
200,artifact200,500,500,500,500,500,500,500,500,500,500,node3
201,artifact201,501,501,501,501,501,501,501,501,501,501,node3
202,artifact202,502,502,502,502,502,502,502,502,502,502,node3
203,artifact203,503,503,503,503,503,503,503,503,503,503,node3
204,artifact204,504,504,504,504,504,504,504,504,504,504,node3
205,artifact205,505,505,505,505,505,505,505,505,505,505,node3
206,artifact206,506,506,506,506,506,506,506,506,506,506,node3
207,artifact207,507,507,507,507,507,507,507,507,507,507,node3
208,artifact208,508,508,508,508,508,508,508,508,508,508,node3
209,artifact209,509,509,509,509,509,509,509,509,509,509,node3
210,artifact210,510,510,510,510,510,510,510,510,510,510,node3
211,artifact211,511,511,511,511,511,511,511,511,511,511,node3
212,artifact212,512,512,512,512,512,512,512,512,512,512,node3
213,artifact213,513,513,513,513,513,513,513,513,513,513,node3
214,artifact214,514,514,514,514,514,514,514,514,514,514,node3
215,artifact215,515,515,515,515,515,515,515,515,515,515,node3
216,artifact216,516,516,516,516,516,516,516,516,516,516,node3
217,artifact217,517,517,517,517,517,517,517,517,517,517,node3
218,artifact218,518,518,518,518,518,518,518,518,518,518,node3
219,artifact219,519,519,519,519,519,519,519,519,519,519,node3
220,artifact220,520,520,520,520,520,520,520,520,520,520,node3
221,artifact221,521,521,521,521,521,521,521,521,521,521,node3
222,artifact222,522,522,522,522,522,522,522,522,522,522,node3
223,artifact223,523,523,523,523,523,523,523,523,523,523,node3
224,artifact224,524,524,524,524,524,524,524,524,524,524,node3
225,artifact225,525,525,525,525,525,525,525,525,525,525,node3
226,artifact226,526,526,526,526,526,526,526,526,526,526,node3
227,artifact227,527,527,527,527,527,527,527,527,527,527,node3
228,artifact228,528,528,528,528,528,528,528,528,528,528,node3
229,artifact229,529,529,529,529,529,529,529,529,529,529,node3
230,artifact230,530,530,530,530,530,530,530,530,530,530,node3
231,artifact231,531,531,531,531,531,531,531,531,531,531,node3
232,artifact232,532,532,532,532,532,532,532,532,532,532,node3
233,artifact233,533,533,533,533,533,533,533,533,533,533,node3
234,artifact234,534,534,534,534,534,534,534,534,534,534,node3
235,artifact235,535,535,535,535,535,535,535,535,535,535,node3
236,artifact236,536,536,536,536,536,536,536,536,536,536,node3
237,artifact237,537,537,537,537,537,537,537,537,537,537,node3
238,artifact238,538,538,538,538,538,538,538,538,538,538,node3
239,artifact239,539,539,539,539,539,539,539,539,539,539,node3
240,artifact240,540,540,540,540,540,540,540,540,540,540,node3
241,artifact241,541,541,541,541,541,541,541,541,541,541,node3
242,artifact242,542,542,542,542,542,542,542,542,542,542,node3
243,artifact243,543,543,543,543,543,543,543,543,543,543,node3
244,artifact244,544,544,544,544,544,544,544,544,544,544,node3
245,artifact245,545,545,545,545,545,545,545,545,545,545,node3
246,artifact246,546,546,546,546,546,546,546,546,546,546,node3
247,artifact247,547,547,547,547,547,547,547,547,547,547,node3
248,artifact248,548,548,548,548,548,548,548,548,548,548,node3
249,artifact249,549,549,549,549,549,549,549,549,549,549,node3
250,artifact250,550,550,550,550,550,550,550,550,550,550,node3
251,artifact251,551,551,551,551,551,551,551,551,551,551,node3
252,artifact252,552,552,552,552,552,552,552,552,552,552,node3
253,artifact253,553,553,553,553,553,553,553,553,553,553,node3
254,artifact254,554,554,554,554,554,554,554,554,554,554,node3
255,artifact255,555,555,555,555,555,555,555,555,555,555,node3
256,artifact256,556,556,556,556,556,556,556,556,556,556,node3
257,artifact257,557,557,557,557,557,557,557,557,557,557,node3
258,artifact258,558,558,558,558,558,558,558,558,558,558,node3
259,artifact259,559,559,559,559,559,559,559,559,559,559,node3
260,artifact260,560,560,560,560,560,560,560,560,560,560,node3
261,artifact261,561,561,561,561,561,561,561,561,561,561,node3
262,artifact262,562,562,562,562,562,562,562,562,562,562,node3
263,artifact263,563,563,563,563,563,563,563,563,563,563,node3
264,artifact264,564,564,564,564,564,564,564,564,564,564,node3
265,artifact265,565,565,565,565,565,565,565,565,565,565,node3
266,artifact266,566,566,566,566,566,566,566,566,566,566,node3
267,artifact267,567,567,567,567,567,567,567,567,567,567,node3
268,artifact268,568,568,568,568,568,568,568,568,568,568,node3
269,artifact269,569,569,569,569,569,569,569,569,569,569,node3
270,artifact270,570,570,570,570,570,570,570,570,570,570,node3
271,artifact271,571,571,571,571,571,571,571,571,571,571,node3
272,artifact272,572,572,572,572,572,572,572,572,572,572,node3
273,artifact273,573,573,573,573,573,573,573,573,573,573,node3
274,artifact274,574,574,574,574,574,574,574,574,574,574,node3
275,artifact275,575,575,575,575,575,575,575,575,575,575,node3
276,artifact276,576,576,576,576,576,576,576,576,576,576,node3
277,artifact277,577,577,577,577,577,577,577,577,577,577,node3
278,artifact278,578,578,578,578,578,578,578,578,578,578,node3
279,artifact279,579,579,579,579,579,579,579,579,579,579,node3
280,artifact280,580,580,580,580,580,580,580,580,580,580,node3
281,artifact281,581,581,581,581,581,581,581,581,581,581,node3
282,artifact282,582,582,582,582,582,582,582,582,582,582,node3
283,artifact283,583,583,583,583,583,583,583,583,583,583,node3
284,artifact284,584,584,584,584,584,584,584,584,584,584,node3
285,artifact285,585,585,585,585,585,585,585,585,585,585,node3
286,artifact286,586,586,586,586,586,586,586,586,586,586,node3
287,artifact287,587,587,587,587,587,587,587,587,587,587,node3
288,artifact288,588,588,588,588,588,588,588,588,588,588,node3
289,artifact289,589,589,589,589,589,589,589,589,589,589,node3
290,artifact290,590,590,590,590,590,590,590,590,590,590,node3
291,artifact291,591,591,591,591,591,591,591,591,591,591,node3
292,artifact292,592,592,592,592,592,592,592,592,592,592,node3
293,artifact293,593,593,593,593,593,593,593,593,593,593,node3
294,artifact294,594,594,594,594,594,594,594,594,594,594,node3
295,artifact295,595,595,595,595,595,595,595,595,595,595,node3
296,artifact296,596,596,596,596,596,596,596,596,596,596,node3
297,artifact297,597,597,597,597,597,597,597,597,597,597,node3
298,artifact298,598,598,598,598,598,598,598,598,598,598,node3
299,artifact299,599,599,599,599,599,599,599,599,599,599,node3
300,artifact300,600,600,600,600,600,600,600,600,600,600,node3
301,artifact301,601,601,601,601,601,601,601,601,601,601,node3
302,artifact302,602,602,602,602,602,602,602,602,602,602,node3
303,artifact303,603,603,603,603,603,603,603,603,603,603,node3
304,artifact304,604,604,604,604,604,604,604,604,604,604,node3
305,artifact305,605,605,605,605,605,605,605,605,605,605,node3
306,artifact306,606,606,606,606,606,606,606,606,606,606,node3
307,artifact307,607,607,607,607,607,607,607,607,607,607,node3
308,artifact308,608,608,608,608,608,608,608,608,608,608,node3
309,artifact309,609,609,609,609,609,609,609,609,609,609,node3
310,artifact310,610,610,610,610,610,610,610,610,610,610,node3
311,artifact311,611,611,611,611,611,611,611,611,611,611,node3
312,artifact312,612,612,612,612,612,612,612,612,612,612,node3
313,artifact313,613,613,613,613,613,613,613,613,613,613,node3
314,artifact314,614,614,614,614,614,614,614,614,614,614,node3
315,artifact315,615,615,615,615,615,615,615,615,615,615,node3
316,artifact316,616,616,616,616,616,616,616,616,616,616,node3
317,artifact317,617,617,617,617,617,617,617,617,617,617,node3
318,artifact318,618,618,618,618,618,618,618,618,618,618,node3
319,artifact319,619,619,619,619,619,619,619,619,619,619,node3
320,artifact320,620,620,620,620,620,620,620,620,620,620,node3
321,artifact321,621,621,621,621,621,621,621,621,621,621,node3
322,artifact322,622,622,622,622,622,622,622,622,622,622,node3
323,artifact323,623,623,623,623,623,623,623,623,623,623,node3
324,artifact324,624,624,624,624,624,624,624,624,624,624,node3
325,artifact325,625,625,625,625,625,625,625,625,625,625,node3
326,artifact326,626,626,626,626,626,626,626,626,626,626,node3
327,artifact327,627,627,627,627,627,627,627,627,627,627,node3
328,artifact328,628,628,628,628,628,628,628,628,628,628,node3
329,artifact329,629,629,629,629,629,629,629,629,629,629,node3
330,artifact330,630,630,630,630,630,630,630,630,630,630,node3
331,artifact331,631,631,631,631,631,631,631,631,631,631,node3
332,artifact332,632,632,632,632,632,632,632,632,632,632,node3
333,artifact333,633,633,633,633,633,633,633,633,633,633,node3
334,artifact334,634,634,634,634,634,634,634,634,634,634,node3
335,artifact335,635,635,635,635,635,635,635,635,635,635,node3
336,artifact336,636,636,636,636,636,636,636,636,636,636,node3
337,artifact337,637,637,637,637,637,637,637,637,637,637,node3
338,artifact338,638,638,638,638,638,638,638,638,638,638,node3
339,artifact339,639,639,639,639,639,639,639,639,639,639,node3
340,artifact340,640,640,640,640,640,640,640,640,640,640,node3
341,artifact341,641,641,641,641,641,641,641,641,641,641,node3
342,artifact342,642,642,642,642,642,642,642,642,642,642,node3
343,artifact343,643,643,643,643,643,643,643,643,643,643,node3
344,artifact344,644,644,644,644,644,644,644,644,644,644,node3
345,artifact345,645,645,645,645,645,645,645,645,645,645,node3
346,artifact346,646,646,646,646,646,646,646,646,646,646,node3
347,artifact347,647,647,647,647,647,647,647,647,647,647,node3
348,artifact348,648,648,648,648,648,648,648,648,648,648,node3
349,artifact349,649,649,649,649,649,649,649,649,649,649,node3
350,artifact350,650,650,650,650,650,650,650,650,650,650,node3
351,artifact351,651,651,651,651,651,651,651,651,651,651,node3
352,artifact352,652,652,652,652,652,652,652,652,652,652,node3
353,artifact353,653,653,653,653,653,653,653,653,653,653,node3
